budget,genre,director_popularity,cast_popularity,release_month,marketing_spend,trailer_views,revenue
169.66,Sci-Fi,3.79,4.91,12.0,110.75,49104879.0,894.12
107.37,Romance,9.74,1.22,8.0,11.47,137075184.0,419.02
280.2,Drama,2.06,4.26,5.0,61.01,59368165.0,1001.69
277.18,Romance,9.62,2.15,5.0,14.75,18801707.0,868.87
153.2,Action,1.82,2.09,12.0,55.43,85636681.0,628.93
101.73,Sci-Fi,3.08,3.53,3.0,86.43,123130054.0,554.63
222.45,Thriller,1.42,1.48,6.0,132.07,18865714.0,857.47
15.83,Comedy,7.35,7.2,1.0,43.87,104162853.0,400.92
145.06,Comedy,8.65,1.67,3.0,94.27,103457982.0,653.66
104.22,Comedy,4.91,2.83,11.0,26.37,126100403.0,383.93
276.56,Drama,9.36,1.84,2.0,54.39,49684482.0,773.45
8.54,Comedy,6.31,1.57,7.0,142.19,5107655.0,534.22
168.08,Romance,6.67,3.41,9.0,112.65,65646644.0,723.81
223.5,Comedy,8.61,6.15,4.0,82.78,80317657.0,1072.41
148.08,Thriller,3.67,9.68,7.0,39.25,127512470.0,752.99
30.19,Comedy,4.19,8.88,8.0,58.2,186104201.0,501.4
291.88,Sci-Fi,9.15,8.88,10.0,25.19,41473719.0,1083.11
157.81,Romance,9.11,2.58,2.0,54.31,137779392.0,659.85
186.18,Drama,9.79,3.38,7.0,24.29,20382781.0,635.86
74.8,Thriller,9.12,1.69,12.0,119.71,38933729.0,766.4
147.63,Horror,2.15,8.01,3.0,13.95,102317768.0,515.21
131.6,Drama,8.41,1.63,8.0,30.03,141967138.0,506.35
27.09,Action,4.69,6.01,6.0,104.29,171855139.0,655.62
36.32,Romance,9.92,3.23,3.0,135.57,149036783.0,610.01
252.05,Horror,5.25,3.19,8.0,144.76,4055205.0,900.11
75.75,Drama,5.98,9.92,11.0,125.73,137102334.0,739.03
62.51,Sci-Fi,5.77,7.81,3.0,33.3,165106883.0,515.52
153.95,Horror,3.9,8.53,9.0,44.29,105581162.0,590.01
231.78,Horror,1.68,6.15,11.0,130.87,193154140.0,946.26
23.27,Horror,9.06,8.84,3.0,133.62,1858172.0,618.39
175.16,Sci-Fi,8.22,6.81,1.0,96.82,163912932.0,824.07
40.17,Horror,2.26,9.52,2.0,48.42,67629127.0,406.91
15.76,Romance,7.99,3.53,4.0,35.16,130439507.0,435.5
20.56,Romance,6.63,6.36,11.0,128.14,139002897.0,588.48
251.08,Romance,4.68,7.21,2.0,32.38,61943554.0,704.23
39.8,Horror,3.29,4.54,4.0,99.95,199089475.0,700.3
18.32,Comedy,8.74,8.92,4.0,145.26,21546756.0,853.25
134.18,Horror,7.3,9.82,4.0,106.38,32248788.0,979.15
253.98,Comedy,5.93,5.44,1.0,40.14,178546149.0,756.96
82.41,Drama,6.49,4.52,9.0,43.81,24716795.0,408.92
129.41,Romance,1.82,5.25,10.0,15.75,76875967.0,547.73
16.78,Sci-Fi,5.27,8.67,11.0,103.56,146895300.0,563.06
137.48,Sci-Fi,2.74,6.81,7.0,78.73,158506880.0,764.98
175.4,Drama,2.88,1.4,2.0,32.56,190979166.0,556.72
173.42,Sci-Fi,6.95,5.88,3.0,35.69,158125193.0,650.2
103.07,Sci-Fi,9.2,1.16,8.0,3.34,169061944.0,417.51
98.08,Comedy,4.63,8.01,7.0,146.81,189925825.0,947.65
36.45,Drama,2.87,3.95,4.0,124.55,111183851.0,672.44
113.21,Romance,6.84,5.25,4.0,60.34,69343259.0,732.76
34.35,Drama,8.84,8.19,9.0,142.02,152561016.0,703.6
231.15,Drama,7.73,1.42,5.0,102.21,33544776.0,981.19
290.05,Thriller,8.82,2.43,11.0,113.22,14578102.0,916.79
291.17,Sci-Fi,5.83,4.58,5.0,102.63,157280842.0,1293.3
260.2,Sci-Fi,7.77,3.07,7.0,114.01,190183600.0,1125.55
182.23,Romance,2.26,4.04,1.0,27.3,89046942.0,503.94
211.76,Sci-Fi,4.13,9.98,3.0,85.23,33065557.0,803.31
89.14,Thriller,4.51,8.43,2.0,127.71,99907174.0,683.34
191.08,Romance,5.6,8.96,11.0,4.89,79270253.0,605.84
139.42,Romance,9.36,9.43,10.0,20.27,75122314.0,787.29
147.2,Thriller,8.87,4.07,6.0,38.35,125988087.0,685.89
228.54,Horror,2.21,3.67,11.0,45.62,35772407.0,619.33
88.17,Romance,2.56,3.11,12.0,29.04,76715828.0,463.04
98.82,Thriller,4.22,8.47,6.0,94.4,173866691.0,773.46
277.77,Thriller,3.62,7.12,10.0,45.51,146203354.0,1083.71
21.59,Romance,6.53,3.13,1.0,25.4,12062105.0,215.0
148.26,Sci-Fi,9.12,4.39,6.0,136.06,103266855.0,905.07
274.28,Comedy,9.66,5.56,10.0,104.87,19167768.0,1240.38
185.06,Thriller,6.88,5.75,2.0,38.42,191541789.0,703.19
166.19,Horror,8.54,9.0,11.0,55.42,49683488.0,681.49
78.67,Drama,5.73,4.43,4.0,111.64,186591584.0,839.68
106.27,Romance,2.87,9.18,6.0,119.05,166967673.0,867.15
256.35,Thriller,5.72,4.97,3.0,28.11,110721523.0,710.18
169.97,Horror,6.0,7.72,3.0,140.61,67924610.0,880.24
156.85,Action,7.68,9.37,12.0,118.22,171731389.0,1171.39
34.38,Comedy,2.98,9.17,3.0,128.81,31403956.0,560.74
9.73,Horror,4.31,1.51,4.0,23.29,36814849.0,227.38
289.29,Comedy,4.28,2.85,9.0,23.22,45719813.0,659.78
116.21,Horror,9.63,5.29,4.0,47.19,119941683.0,772.97
182.95,Horror,5.0,4.88,4.0,11.57,63550720.0,679.38
28.52,Thriller,7.8,6.77,4.0,15.48,197847106.0,543.92
206.52,Romance,7.76,9.5,7.0,23.19,39827494.0,804.47
280.11,Comedy,3.39,2.01,5.0,107.44,161316409.0,1163.5
174.82,Sci-Fi,6.15,5.07,12.0,6.47,20071407.0,635.92
42.2,Thriller,9.05,2.73,2.0,14.32,71335866.0,295.99
176.61,Sci-Fi,5.28,9.05,7.0,141.74,49508738.0,1019.31
231.07,Action,9.51,9.68,3.0,14.38,195390354.0,831.99
124.89,Sci-Fi,2.93,5.31,11.0,81.54,6120385.0,534.68
264.55,Thriller,1.67,1.94,1.0,97.1,144612236.0,796.85
196.36,Romance,9.02,8.07,9.0,143.87,50296703.0,940.07
270.28,Action,8.63,7.27,5.0,135.17,162438484.0,1434.89
188.93,Action,9.93,4.19,10.0,67.22,62933656.0,919.4
43.73,Action,7.11,8.99,1.0,141.44,38269565.0,667.07
96.36,Action,9.43,9.78,11.0,65.98,138914930.0,664.93
64.53,Horror,8.44,6.02,1.0,101.15,52257731.0,588.7
273.1,Horror,8.6,6.09,1.0,40.42,97623827.0,843.62
229.32,Horror,6.12,3.68,12.0,96.22,27175151.0,1014.29
204.54,Sci-Fi,4.44,6.26,9.0,81.65,145195004.0,795.92
93.79,Horror,9.41,4.96,8.0,91.81,81960405.0,602.32
59.29,Sci-Fi,4.89,3.72,11.0,103.03,28975372.0,494.79
228.15,Drama,5.85,1.6,6.0,27.67,148577414.0,755.35
144.88,Horror,5.02,3.27,10.0,46.59,21569076.0,654.99
71.61,Romance,6.08,2.78,6.0,110.96,115389264.0,649.64
186.9,Thriller,5.23,5.88,6.0,26.25,121889549.0,726.74
16.9,Drama,1.43,6.42,4.0,52.95,186139750.0,535.4
101.22,Sci-Fi,8.94,6.48,5.0,100.64,31045119.0,837.02
143.22,Action,5.0,4.49,10.0,140.77,131015926.0,1046.95
48.65,Sci-Fi,6.3,4.79,3.0,13.14,76772948.0,303.25
295.47,Thriller,2.25,8.51,3.0,78.45,80762055.0,888.44
66.68,Drama,1.03,5.29,10.0,14.12,100863211.0,401.07
43.45,Romance,3.21,9.89,7.0,58.11,47523138.0,506.96
65.04,Romance,7.34,4.96,5.0,27.96,92775465.0,522.95
231.87,Sci-Fi,1.89,6.85,8.0,98.12,137682388.0,807.95
130.52,Romance,9.18,1.45,5.0,114.16,91965495.0,895.48
171.8,Comedy,2.94,6.88,12.0,38.61,9459177.0,709.72
11.2,Romance,2.84,8.66,4.0,107.51,52307423.0,649.11
15.16,Drama,2.63,9.48,3.0,68.13,70940582.0,413.38
136.52,Comedy,1.13,9.98,12.0,43.97,71589506.0,765.76
245.91,Thriller,7.95,3.54,2.0,79.46,17120372.0,763.59
266.15,Sci-Fi,8.88,6.18,3.0,58.19,90464540.0,853.48
30.58,Romance,6.53,5.06,7.0,36.04,138697855.0,422.85
163.82,Drama,2.69,6.07,8.0,114.01,10685732.0,692.91
274.4,Thriller,3.57,2.42,5.0,120.03,150433910.0,1217.35
119.45,Horror,5.28,8.71,11.0,120.45,191065935.0,799.88
249.72,Sci-Fi,9.59,9.19,1.0,58.56,2858293.0,845.59
44.44,Sci-Fi,3.23,5.05,3.0,27.09,39544771.0,277.62
280.94,Romance,7.58,3.52,4.0,126.38,109154069.0,1318.83
226.67,Action,4.96,2.27,10.0,50.73,44391848.0,806.76
282.69,Romance,3.68,7.15,12.0,112.71,153160580.0,1318.23
204.6,Action,5.1,3.81,4.0,122.98,63114729.0,1093.64
112.2,Thriller,1.64,9.19,12.0,115.69,59431431.0,854.03
281.76,Comedy,8.19,7.04,1.0,59.69,1183851.0,852.31
86.29,Sci-Fi,3.19,6.81,10.0,140.83,54755111.0,881.14
102.99,Comedy,7.53,6.03,9.0,99.7,44316434.0,622.51
211.74,Romance,1.62,1.41,12.0,87.21,69304952.0,873.44
230.77,Drama,9.6,9.39,10.0,105.29,30383674.0,1232.74
279.17,Horror,2.74,6.65,4.0,8.62,119335085.0,930.87
65.42,Sci-Fi,8.94,9.95,2.0,59.8,48509567.0,542.56
240.41,Sci-Fi,8.29,5.84,9.0,132.42,166518422.0,1008.54
222.87,Drama,9.71,7.39,4.0,25.84,57627031.0,933.66
23.82,Comedy,5.3,1.51,4.0,63.33,42963050.0,394.56
119.23,Romance,7.55,6.69,11.0,61.98,12293521.0,546.63
88.42,Drama,4.34,7.88,6.0,54.69,148241431.0,638.87
94.82,Drama,2.66,8.01,8.0,85.23,102133427.0,580.3
294.97,Horror,4.99,7.93,5.0,149.44,23642816.0,1403.73
194.62,Sci-Fi,2.49,3.04,12.0,39.87,45045622.0,730.7
216.71,Sci-Fi,9.84,9.78,8.0,106.33,199745095.0,1029.19
293.1,Horror,1.87,9.96,1.0,114.18,161399717.0,1055.43
116.27,Action,6.3,1.68,4.0,88.51,70624028.0,705.75
241.54,Sci-Fi,6.64,9.43,1.0,16.43,108968411.0,753.24
133.19,Sci-Fi,5.84,3.61,3.0,86.71,83787415.0,636.55
261.51,Action,6.96,7.2,11.0,143.11,8241524.0,979.11
58.29,Action,2.05,4.04,7.0,52.62,155956725.0,437.18
284.57,Horror,6.0,9.71,1.0,96.67,143680237.0,1037.28
69.54,Thriller,3.58,1.91,5.0,143.99,82351661.0,787.93
101.24,Sci-Fi,9.46,5.48,1.0,120.1,169333530.0,774.65
228.08,Thriller,7.86,4.85,6.0,103.87,107413080.0,1032.75
121.16,Action,9.75,3.93,9.0,145.73,13976479.0,720.29
184.42,Comedy,1.34,6.81,3.0,27.25,52621852.0,535.82
136.15,Horror,3.57,2.18,11.0,116.37,92892794.0,645.65
224.0,Romance,2.76,7.45,11.0,62.21,21586399.0,667.31
72.36,Romance,1.1,9.83,12.0,55.34,114645157.0,658.99
22.25,Horror,3.18,8.24,6.0,79.06,24993064.0,475.12
93.48,Action,7.11,8.74,4.0,7.0,40901129.0,562.48
144.92,Thriller,3.08,4.24,6.0,48.25,178902749.0,666.32
54.57,Horror,5.58,3.92,2.0,26.6,199962665.0,396.06
109.67,Thriller,8.99,5.65,4.0,22.53,110500415.0,645.66
122.99,Thriller,7.24,1.41,7.0,51.93,124310073.0,602.44
21.93,Horror,4.55,9.51,11.0,120.74,159688798.0,613.26
177.08,Drama,4.35,2.29,6.0,31.76,139531760.0,631.12
265.88,Romance,5.1,9.13,9.0,80.65,37310842.0,869.25
49.76,Action,2.59,1.75,11.0,112.8,82922633.0,469.96
181.35,Comedy,6.71,8.4,7.0,37.66,107488187.0,764.86
201.1,Romance,4.28,2.37,1.0,138.78,72582686.0,802.7
128.7,Drama,8.67,1.34,6.0,130.24,36045128.0,782.36
211.82,Action,7.81,7.48,11.0,39.17,147486555.0,760.41
126.17,Action,6.49,3.52,3.0,148.47,40570435.0,741.78
153.87,Romance,4.28,7.43,8.0,101.04,52836700.0,721.46
7.17,Comedy,2.89,6.0,1.0,44.34,58017403.0,292.98
209.06,Drama,7.99,1.98,10.0,102.79,33194067.0,951.02
200.1,Horror,5.38,9.39,2.0,100.6,170060773.0,908.57
16.33,Drama,3.02,5.07,3.0,91.72,122512647.0,454.85
113.63,Thriller,2.76,7.61,3.0,107.33,167114878.0,694.41
293.81,Horror,2.49,5.51,7.0,41.71,99252133.0,921.34
129.12,Drama,7.99,6.44,8.0,146.89,104393045.0,843.94
153.07,Horror,3.06,3.72,9.0,128.97,123612781.0,726.45
273.43,Drama,5.74,2.8,7.0,112.37,74812989.0,1023.08
216.59,Thriller,5.06,5.88,8.0,5.89,99820235.0,585.06
176.71,Drama,6.22,4.96,11.0,89.38,109836111.0,748.67
240.35,Comedy,8.89,4.51,6.0,106.56,190754945.0,1091.21
259.99,Comedy,8.81,7.05,2.0,128.41,176698718.0,1061.28
139.78,Thriller,5.06,7.21,1.0,142.03,26719924.0,769.03
145.16,Comedy,1.14,1.41,3.0,137.55,9215211.0,600.37
118.89,Action,4.84,4.05,9.0,62.09,136386456.0,560.27
290.18,Sci-Fi,6.46,4.71,7.0,134.68,10790535.0,1126.13
210.66,Sci-Fi,6.02,1.87,2.0,2.11,13009862.0,489.73
29.55,Drama,6.86,3.12,1.0,54.02,32693416.0,341.79
259.57,Sci-Fi,2.39,1.46,2.0,18.85,70989711.0,605.77
146.77,Thriller,6.82,9.97,3.0,132.69,87564226.0,840.73
25.28,Horror,2.64,7.63,6.0,139.34,104356229.0,668.88
167.17,Action,7.75,1.79,12.0,39.89,198465350.0,806.21
128.06,Horror,4.05,1.18,9.0,56.36,77661318.0,465.21
263.94,Comedy,7.39,7.47,8.0,147.61,49307866.0,1037.66
65.18,Action,1.43,4.95,10.0,85.78,115475229.0,658.76
248.81,Comedy,4.67,8.08,9.0,75.56,43815040.0,815.29
169.52,Comedy,7.35,9.31,11.0,76.06,188168143.0,827.78
21.11,Drama,3.04,6.39,11.0,105.04,52591606.0,464.52
291.69,Romance,8.16,2.68,8.0,143.27,197996893.0,1081.68
156.22,Romance,6.68,8.04,7.0,56.26,84314970.0,774.02
90.81,Comedy,6.29,9.6,6.0,27.55,162724515.0,636.02
143.48,Thriller,4.18,6.22,8.0,29.38,130007785.0,561.83
258.07,Comedy,5.34,7.14,6.0,5.01,186765341.0,877.33
94.95,Horror,6.38,4.04,2.0,84.2,125459964.0,537.86
61.84,Romance,5.25,4.43,9.0,139.51,116662378.0,616.11
43.08,Romance,7.28,7.61,9.0,107.54,130917636.0,614.64
92.87,Action,4.9,9.35,3.0,148.96,157506641.0,831.06
235.11,Thriller,2.82,6.66,9.0,136.61,179869485.0,976.89
144.13,Comedy,2.93,8.11,2.0,74.79,54096165.0,633.23
72.11,Drama,1.05,2.54,12.0,74.01,40976531.0,539.0
54.02,Horror,3.71,2.91,3.0,95.0,7835589.0,405.18
103.16,Thriller,7.74,5.79,6.0,18.42,74645761.0,527.62
282.28,Sci-Fi,8.15,2.59,4.0,91.94,169390820.0,1232.48
106.19,Comedy,2.82,6.71,8.0,70.68,14901628.0,517.72
296.5,Drama,9.63,3.62,1.0,97.13,108165495.0,985.29
148.14,Drama,5.52,8.12,6.0,85.65,139262939.0,862.73
57.85,Horror,9.25,8.27,2.0,47.94,167533754.0,576.16
267.89,Thriller,7.36,5.17,6.0,91.95,117102634.0,1080.19
140.8,Sci-Fi,7.5,2.63,1.0,56.17,38077682.0,532.56
214.35,Drama,1.77,6.82,2.0,30.8,192942715.0,684.89
295.19,Drama,2.98,9.94,9.0,101.91,19835651.0,966.41
19.8,Drama,1.08,6.6,6.0,47.34,154030923.0,391.08
33.52,Action,7.45,1.32,8.0,133.58,18225286.0,484.57
217.53,Action,4.1,1.16,7.0,31.5,29540402.0,599.43
88.14,Thriller,8.08,3.88,9.0,90.82,179744903.0,640.68
59.37,Romance,4.05,2.76,9.0,86.59,150861857.0,506.79
16.61,Drama,8.37,8.32,11.0,31.27,73736146.0,392.31
11.44,Drama,2.18,8.6,4.0,67.1,128106147.0,555.77
233.47,Sci-Fi,2.56,3.33,7.0,101.98,91992197.0,892.06
44.66,Drama,4.07,3.93,5.0,49.14,14241014.0,427.35
142.98,Horror,4.68,3.13,7.0,18.85,144504396.0,569.74
183.74,Comedy,4.14,9.18,4.0,93.06,152887889.0,1086.11
131.36,Thriller,7.87,5.52,12.0,35.17,176585936.0,781.05
13.0,Sci-Fi,1.87,6.91,10.0,102.86,108586832.0,610.39
236.13,Romance,4.16,4.74,11.0,126.24,134954452.0,915.25
8.1,Comedy,8.54,6.68,11.0,20.26,88172033.0,317.98
229.76,Thriller,1.6,4.47,1.0,66.77,64462943.0,681.71
268.52,Romance,9.48,4.06,4.0,67.85,82928299.0,1094.39
132.69,Horror,9.88,6.71,10.0,95.62,182438719.0,1037.3
162.99,Romance,1.8,6.32,3.0,51.49,33670086.0,575.06
145.71,Action,3.62,3.64,9.0,63.95,50451464.0,538.52
119.82,Action,4.35,2.34,5.0,3.77,121631967.0,506.14
266.79,Action,7.99,4.32,4.0,20.12,24139983.0,909.76
268.71,Drama,6.36,4.74,8.0,86.34,178481038.0,918.01
104.07,Sci-Fi,6.8,6.66,5.0,33.95,10400038.0,599.7
186.45,Drama,7.82,9.23,3.0,23.4,151307146.0,699.41
278.44,Comedy,2.06,1.33,2.0,50.01,75371881.0,698.78
288.81,Romance,8.5,3.19,8.0,26.2,11181949.0,720.94
155.14,Drama,7.35,2.74,12.0,10.82,168742651.0,696.38
138.58,Comedy,6.2,5.52,2.0,44.01,128451587.0,581.39
87.21,Horror,9.01,4.87,8.0,26.33,2762883.0,372.39
287.87,Drama,7.3,7.56,5.0,120.31,54239037.0,1333.14
47.13,Romance,2.82,3.18,8.0,11.27,71057076.0,249.41
176.05,Romance,4.87,6.35,5.0,112.62,65193052.0,1009.92
88.35,Comedy,5.45,8.95,1.0,58.65,100170064.0,578.59
87.31,Thriller,1.5,9.2,12.0,101.95,105833789.0,845.08
124.47,Comedy,9.59,9.63,11.0,9.8,79954050.0,569.64
299.64,Comedy,2.16,7.96,11.0,138.26,67022297.0,1053.07
21.22,Comedy,7.28,9.15,2.0,115.57,101377456.0,567.68
175.67,Comedy,5.56,3.11,6.0,22.74,7689466.0,546.9
29.36,Action,1.23,2.78,3.0,34.38,129395150.0,267.08
50.58,Sci-Fi,9.32,1.06,8.0,97.31,121590521.0,524.71
134.67,Thriller,8.67,7.36,5.0,138.39,56564740.0,1075.25
155.59,Sci-Fi,5.72,9.44,3.0,67.98,36723574.0,652.65
81.34,Horror,3.06,2.68,12.0,73.87,15524010.0,509.62
98.35,Romance,2.09,6.73,10.0,37.19,117881407.0,601.42
30.66,Drama,4.27,7.72,7.0,58.69,114211154.0,547.03
94.45,Sci-Fi,3.3,9.35,8.0,44.33,107130300.0,529.57
290.13,Sci-Fi,5.56,6.82,4.0,53.88,197138035.0,1213.55
283.69,Comedy,9.7,9.73,11.0,5.05,106777278.0,812.82
103.79,Comedy,6.17,4.1,9.0,8.08,144636355.0,436.11
173.4,Thriller,9.01,4.15,6.0,102.74,23470736.0,837.7
273.33,Thriller,6.86,5.89,1.0,102.91,60495187.0,947.78
6.82,Action,5.28,4.45,5.0,50.87,55813876.0,376.86
244.15,Horror,8.69,1.01,5.0,133.05,115619126.0,1203.5
284.77,Horror,5.24,7.59,7.0,41.38,66831832.0,933.53
31.94,Action,8.82,7.77,7.0,60.58,128572219.0,594.49
52.63,Horror,3.62,7.72,6.0,110.24,138327858.0,714.0
288.42,Comedy,2.16,4.11,8.0,112.05,7704278.0,849.17
163.57,Action,8.7,5.7,2.0,129.45,128311785.0,869.01
9.19,Thriller,6.29,4.24,7.0,6.3,24240685.0,239.78
81.0,Thriller,9.0,1.14,10.0,29.2,93561925.0,519.04
137.73,Thriller,9.44,6.06,7.0,96.8,145588738.0,870.98
209.41,Drama,1.48,2.11,4.0,52.05,140965654.0,802.87
221.28,Horror,5.51,1.72,12.0,8.45,60664686.0,687.94
298.65,Sci-Fi,4.37,7.8,10.0,88.8,55200804.0,1246.12
89.82,Comedy,6.63,1.09,2.0,60.17,88605075.0,447.66
163.77,Drama,8.14,9.63,4.0,55.89,38544750.0,891.95
162.33,Thriller,3.53,5.64,4.0,41.13,194965104.0,819.61
124.67,Sci-Fi,6.01,9.85,12.0,2.89,69638497.0,678.08
54.9,Romance,7.38,1.52,12.0,28.99,184675662.0,512.31
293.35,Action,2.21,6.25,6.0,72.19,181744728.0,1043.22
256.73,Comedy,8.33,4.14,7.0,42.81,73604949.0,843.52
152.01,Horror,6.45,8.59,3.0,131.41,51562842.0,814.36
182.96,Sci-Fi,9.55,4.25,10.0,23.16,154396291.0,838.66
72.04,Sci-Fi,4.06,3.34,1.0,131.55,46646192.0,559.44
165.42,Horror,1.97,8.72,3.0,61.91,104728032.0,646.44
210.02,Action,5.56,4.37,9.0,42.82,23027186.0,620.86
156.97,Thriller,1.77,1.15,1.0,47.04,77800499.0,428.48
297.13,Romance,9.73,4.51,8.0,50.85,16552830.0,843.16
185.35,Romance,1.35,6.89,2.0,76.97,57404479.0,677.01
114.44,Sci-Fi,7.78,3.29,6.0,54.37,133393454.0,638.39
232.78,Thriller,5.73,4.89,3.0,97.79,198270124.0,901.2
55.29,Action,4.32,1.51,7.0,64.93,51706712.0,404.82
118.43,Drama,1.59,6.29,2.0,101.4,95190937.0,622.88
107.35,Comedy,6.6,7.81,4.0,91.46,90161177.0,891.74
132.38,Action,6.27,4.72,10.0,38.18,37646573.0,643.37
235.63,Horror,3.53,4.78,9.0,122.29,122403738.0,890.88
147.83,Thriller,9.19,1.79,6.0,120.25,145216284.0,883.89
239.23,Thriller,3.74,2.82,4.0,148.37,30296677.0,1145.78
175.06,Action,5.05,2.39,2.0,27.91,151667790.0,547.32
105.91,Sci-Fi,5.89,5.34,10.0,127.48,140332166.0,924.22
243.94,Thriller,1.9,5.76,9.0,131.05,40271233.0,883.73
75.3,Thriller,9.39,9.54,4.0,97.04,130140577.0,941.95
71.19,Thriller,4.37,1.66,9.0,76.94,79340664.0,428.99
153.83,Comedy,1.73,6.4,2.0,143.67,136546413.0,829.91
81.95,Horror,4.49,5.74,7.0,145.96,99723274.0,808.09
7.68,Sci-Fi,6.4,5.65,11.0,96.97,10579397.0,389.63
196.25,Romance,5.62,8.86,11.0,55.21,157606431.0,756.3
155.77,Action,7.25,2.85,5.0,122.94,111564385.0,983.88
136.43,Comedy,1.5,1.37,8.0,15.21,145234130.0,383.58
290.26,Sci-Fi,3.56,7.05,11.0,45.01,26088283.0,780.37
173.5,Drama,8.37,4.11,8.0,147.86,144533222.0,882.17
259.71,Action,1.72,1.16,4.0,122.52,83319572.0,1107.16
46.14,Horror,8.7,3.26,4.0,141.06,160054142.0,836.23
172.92,Thriller,1.83,3.78,8.0,90.03,120234009.0,662.33
261.05,Action,8.51,6.55,3.0,62.34,71625523.0,833.06
177.02,Comedy,4.25,2.55,7.0,146.99,41181473.0,868.95
216.81,Romance,6.51,4.72,8.0,47.79,163368910.0,741.14
114.75,Thriller,2.38,5.34,8.0,114.1,112478340.0,634.6
32.27,Comedy,1.6,5.13,11.0,84.61,197506146.0,475.28
140.08,Thriller,2.94,9.77,10.0,35.82,75324245.0,733.27
121.37,Action,2.15,1.41,4.0,4.59,137458125.0,425.93
260.78,Horror,3.81,9.56,9.0,58.8,124941353.0,860.37
76.98,Romance,5.63,6.24,10.0,83.06,127878760.0,758.11
290.19,Drama,6.3,8.16,4.0,29.11,147659013.0,1123.77
287.65,Romance,8.11,4.87,8.0,63.35,28682548.0,854.16
78.05,Thriller,6.91,5.08,6.0,93.05,110379165.0,679.51
107.68,Drama,6.48,8.91,5.0,107.81,102316804.0,964.47
269.19,Action,4.71,9.06,4.0,9.81,69163428.0,952.85
290.15,Sci-Fi,5.26,3.15,5.0,100.3,87793903.0,1172.42
135.81,Sci-Fi,4.73,2.79,11.0,10.39,104243603.0,412.87
99.69,Action,8.58,5.47,1.0,6.17,64863541.0,408.15
160.2,Comedy,3.07,9.1,7.0,24.56,59338608.0,637.67
207.89,Horror,1.05,3.9,8.0,98.74,147916242.0,736.33
85.67,Action,6.86,6.87,12.0,9.82,14316710.0,503.52
222.26,Thriller,2.82,7.37,9.0,5.09,63279653.0,564.39
20.24,Action,9.01,8.01,3.0,19.46,131088518.0,404.62
19.54,Action,8.73,6.08,9.0,142.56,42545821.0,612.18
118.95,Horror,1.69,4.62,10.0,136.28,114882254.0,904.67
109.27,Action,1.96,9.7,5.0,14.8,61130664.0,623.63
98.11,Comedy,5.46,6.5,10.0,46.99,168816953.0,722.49
149.85,Action,6.48,7.56,6.0,142.2,70647877.0,965.21
99.62,Action,3.47,4.1,1.0,16.46,46673796.0,342.01
61.72,Horror,7.45,7.03,9.0,16.0,106490652.0,425.67
96.29,Horror,6.35,3.32,9.0,14.73,27996442.0,340.78
292.6,Comedy,3.92,3.21,6.0,146.52,159699310.0,1212.51
126.28,Comedy,1.23,7.43,8.0,111.98,136325622.0,680.39
136.19,Thriller,7.75,5.69,4.0,33.74,154331272.0,774.09
175.08,Romance,2.93,7.15,5.0,8.8,80376762.0,701.34
295.09,Horror,8.51,3.42,5.0,144.86,167165679.0,1446.0
76.27,Comedy,4.78,6.39,7.0,64.97,99216078.0,573.44
205.98,Romance,6.19,5.0,7.0,90.56,19845108.0,846.41
216.22,Drama,8.86,6.37,7.0,43.32,45581821.0,799.04
184.16,Action,8.77,3.62,5.0,114.24,142499508.0,1104.92
31.13,Romance,4.34,7.44,4.0,31.13,179388037.0,552.67
204.68,Action,2.88,8.25,8.0,118.46,19941933.0,814.72
23.91,Drama,7.98,3.34,1.0,36.13,172978743.0,396.07
180.86,Action,4.9,3.71,1.0,16.49,160014896.0,570.06
223.18,Horror,2.73,6.95,6.0,72.87,71955651.0,863.7
67.24,Action,9.14,7.26,2.0,122.36,138166084.0,732.86
253.28,Comedy,2.78,7.34,12.0,58.96,38203317.0,1000.32
13.95,Drama,1.23,7.14,3.0,6.27,162865267.0,285.53
253.92,Romance,1.18,4.54,4.0,83.89,131810465.0,1073.07
140.8,Horror,6.6,4.55,2.0,102.71,88327047.0,684.51
69.19,Thriller,6.96,3.29,10.0,111.62,173038946.0,823.03
44.46,Sci-Fi,3.8,2.41,7.0,61.48,28707666.0,344.94
286.23,Sci-Fi,3.88,7.23,10.0,16.36,169311341.0,1025.57
26.44,Romance,4.06,1.84,1.0,88.48,5753395.0,343.95
63.73,Sci-Fi,7.12,9.44,3.0,50.77,150886880.0,563.6
107.61,Thriller,1.52,8.44,2.0,142.14,115099451.0,734.61
187.97,Horror,9.36,8.72,9.0,76.4,139647931.0,832.62
165.72,Action,3.0,9.16,8.0,71.9,83056561.0,697.67
42.06,Horror,10.0,4.68,3.0,47.76,173023784.0,477.94
90.47,Drama,2.54,8.62,5.0,52.14,63316656.0,642.61
75.43,Sci-Fi,7.94,2.42,3.0,77.89,55716102.0,456.48
68.0,Horror,3.01,1.19,11.0,47.39,61048379.0,323.55
126.29,Comedy,1.73,8.06,12.0,134.06,155098405.0,1023.87
212.69,Romance,8.87,1.67,11.0,66.97,99563055.0,741.77
69.15,Action,8.73,9.9,12.0,45.22,107879980.0,752.58
113.17,Action,4.63,7.07,11.0,25.0,166499428.0,523.5
120.32,Thriller,7.32,7.78,6.0,101.51,166839745.0,849.06
